query,type,dataset,datasetURL,metaData,spec
plot average worldwide growth over major genre,Under specified,movies,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv,"{fields: [{field: Title, type: nominal}, {field: Worldwide Gross, type: quantitative}, {field: Production Budget, type: quantitative}, {field: Release Year, type: quantitative}, {field: Content Rating, type: nominal}, {field: Running Time, type: quantitative}, {field: Genre, type: nominal}, {field: Creative Type, type: nominal}, {field: Rotten Tomatoes Rating, type: quantitative}, {field: IMDB Rating, type: quantitative}], primaryKey: Title}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'bar', 'tooltip': True}, 'encoding': {'y': {'field': 'Worldwide Gross', 'type': 'quantitative', 'aggregate': 'mean', 'axis': {'format': 's'}}, 'x': {'field': 'Genre', 'type': 'nominal', 'aggregate': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv', 'format': {'type': 'csv'}}}"
Stack bar chart of SUM(worldwide gross) vs. movie genre based on content rating,Fully specified,movies,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv,"{fields: [{field: Title, type: nominal}, {field: Worldwide Gross, type: quantitative}, {field: Production Budget, type: quantitative}, {field: Release Year, type: quantitative}, {field: Content Rating, type: nominal}, {field: Running Time, type: quantitative}, {field: Genre, type: nominal}, {field: Creative Type, type: nominal}, {field: Rotten Tomatoes Rating, type: quantitative}, {field: IMDB Rating, type: quantitative}], primaryKey: Title}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'bar', 'tooltip': True}, 'encoding': {'y': {'field': 'Worldwide Gross', 'type': 'quantitative', 'aggregate': 'sum', 'axis': {'format': 's'}}, 'x': {'field': 'Content Rating', 'type': 'nominal', 'aggregate': None}, 'color': {'field': 'Genre', 'type': 'nominal', 'aggregate': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv', 'format': {'type': 'csv'}}}"
counts of movies by creative type,Under specified,movies,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv,"{fields: [{field: Title, type: nominal}, {field: Worldwide Gross, type: quantitative}, {field: Production Budget, type: quantitative}, {field: Release Year, type: quantitative}, {field: Content Rating, type: nominal}, {field: Running Time, type: quantitative}, {field: Genre, type: nominal}, {field: Creative Type, type: nominal}, {field: Rotten Tomatoes Rating, type: quantitative}, {field: IMDB Rating, type: quantitative}], primaryKey: Title}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'bar', 'tooltip': True}, 'encoding': {'x': {'field': 'Creative Type', 'type': 'nominal', 'aggregate': None}, 'y': {'field': 'Creative Type', 'type': 'nominal', 'aggregate': 'count'}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv', 'format': {'type': 'csv'}}}"
Rating of movies in IMBD and Rotten Tomatoes,Under specified,movies,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv,"{fields: [{field: Title, type: nominal}, {field: Worldwide Gross, type: quantitative}, {field: Production Budget, type: quantitative}, {field: Release Year, type: quantitative}, {field: Content Rating, type: nominal}, {field: Running Time, type: quantitative}, {field: Genre, type: nominal}, {field: Creative Type, type: nominal}, {field: Rotten Tomatoes Rating, type: quantitative}, {field: IMDB Rating, type: quantitative}], primaryKey: Title}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'point', 'tooltip': True}, 'encoding': {'x': {'field': 'Rotten Tomatoes Rating', 'type': 'quantitative', 'aggregate': None, 'axis': {'format': 's'}}, 'y': {'field': 'IMDB Rating', 'type': 'quantitative', 'aggregate': None, 'axis': {'format': 's'}}, 'tooltip': {'field': 'Title'}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv', 'format': {'type': 'csv'}}}"
how many films of each creative type,Under specified,movies,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv,"{fields: [{field: Title, type: nominal}, {field: Worldwide Gross, type: quantitative}, {field: Production Budget, type: quantitative}, {field: Release Year, type: quantitative}, {field: Content Rating, type: nominal}, {field: Running Time, type: quantitative}, {field: Genre, type: nominal}, {field: Creative Type, type: nominal}, {field: Rotten Tomatoes Rating, type: quantitative}, {field: IMDB Rating, type: quantitative}], primaryKey: Title}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'bar', 'tooltip': True}, 'encoding': {'x': {'field': 'Creative Type', 'type': 'nominal', 'aggregate': None}, 'y': {'field': 'Creative Type', 'type': 'nominal', 'aggregate': 'count'}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv', 'format': {'type': 'csv'}}}"
Relation between worldwide gross and production budget for each major genre,Under specified,movies,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv,"{fields: [{field: Title, type: nominal}, {field: Worldwide Gross, type: quantitative}, {field: Production Budget, type: quantitative}, {field: Release Year, type: quantitative}, {field: Content Rating, type: nominal}, {field: Running Time, type: quantitative}, {field: Genre, type: nominal}, {field: Creative Type, type: nominal}, {field: Rotten Tomatoes Rating, type: quantitative}, {field: IMDB Rating, type: quantitative}], primaryKey: Title}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'point', 'tooltip': True}, 'encoding': {'x': {'field': 'Worldwide Gross', 'type': 'quantitative', 'aggregate': None, 'axis': {'format': 's'}}, 'y': {'field': 'Production Budget', 'type': 'quantitative', 'aggregate': None, 'axis': {'format': 's'}}, 'color': {'field': 'Genre', 'type': 'nominal', 'aggregate': None}, 'tooltip': {'field': 'Title'}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv', 'format': {'type': 'csv'}}}"
"average production budget by year, 1995 to 2009",Under specified,movies,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv,"{fields: [{field: Title, type: nominal}, {field: Worldwide Gross, type: quantitative}, {field: Production Budget, type: quantitative}, {field: Release Year, type: quantitative}, {field: Content Rating, type: nominal}, {field: Running Time, type: quantitative}, {field: Genre, type: nominal}, {field: Creative Type, type: nominal}, {field: Rotten Tomatoes Rating, type: quantitative}, {field: IMDB Rating, type: quantitative}], primaryKey: Title}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'tick', 'tooltip': True}, 'encoding': {'x': {'field': 'Production Budget', 'type': 'quantitative', 'aggregate': 'mean', 'axis': {'format': 's'}}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv', 'format': {'type': 'csv'}}}"
give me the number of movies by running time,Under specified,movies,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv,"{fields: [{field: Title, type: nominal}, {field: Worldwide Gross, type: quantitative}, {field: Production Budget, type: quantitative}, {field: Release Year, type: quantitative}, {field: Content Rating, type: nominal}, {field: Running Time, type: quantitative}, {field: Genre, type: nominal}, {field: Creative Type, type: nominal}, {field: Rotten Tomatoes Rating, type: quantitative}, {field: IMDB Rating, type: quantitative}], primaryKey: Title}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'bar', 'tooltip': True}, 'encoding': {'x': {'field': 'Running Time', 'type': 'quantitative', 'aggregate': None, 'bin': True, 'axis': {'format': 's'}}, 'y': {'field': 'Running Time', 'type': 'quantitative', 'aggregate': 'count', 'axis': {'format': 's'}}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv', 'format': {'type': 'csv'}}}"
show me average production budget over release year,Under specified,movies,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv,"{fields: [{field: Title, type: nominal}, {field: Worldwide Gross, type: quantitative}, {field: Production Budget, type: quantitative}, {field: Release Year, type: quantitative}, {field: Content Rating, type: nominal}, {field: Running Time, type: quantitative}, {field: Genre, type: nominal}, {field: Creative Type, type: nominal}, {field: Rotten Tomatoes Rating, type: quantitative}, {field: IMDB Rating, type: quantitative}], primaryKey: Title}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'line', 'tooltip': True}, 'encoding': {'y': {'field': 'Production Budget', 'type': 'quantitative', 'aggregate': 'mean', 'axis': {'format': 's'}}, 'x': {'field': 'Release Year', 'type': 'temporal', 'aggregate': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv', 'format': {'type': 'csv'}}}"
plot average production budget over release year,Under specified,movies,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv,"{fields: [{field: Title, type: nominal}, {field: Worldwide Gross, type: quantitative}, {field: Production Budget, type: quantitative}, {field: Release Year, type: quantitative}, {field: Content Rating, type: nominal}, {field: Running Time, type: quantitative}, {field: Genre, type: nominal}, {field: Creative Type, type: nominal}, {field: Rotten Tomatoes Rating, type: quantitative}, {field: IMDB Rating, type: quantitative}], primaryKey: Title}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'line', 'tooltip': True}, 'encoding': {'y': {'field': 'Production Budget', 'type': 'quantitative', 'aggregate': 'mean', 'axis': {'format': 's'}}, 'x': {'field': 'Release Year', 'type': 'temporal', 'aggregate': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv', 'format': {'type': 'csv'}}}"
Show the total gross of movies by creative type as a piechart.,Fully specified,movies,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv,"{fields: [{field: Title, type: nominal}, {field: Worldwide Gross, type: quantitative}, {field: Production Budget, type: quantitative}, {field: Release Year, type: quantitative}, {field: Content Rating, type: nominal}, {field: Running Time, type: quantitative}, {field: Genre, type: nominal}, {field: Creative Type, type: nominal}, {field: Rotten Tomatoes Rating, type: quantitative}, {field: IMDB Rating, type: quantitative}], primaryKey: Title}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'arc', 'tooltip': True}, 'encoding': {'theta': {'field': 'Worldwide Gross', 'type': 'quantitative', 'aggregate': 'sum'}, 'color': {'field': 'Creative Type', 'type': 'nominal', 'aggregate': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv', 'format': {'type': 'csv'}}}"
stacked bar of genre and worldwide gross colored by content rating,Fully specified,movies,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv,"{fields: [{field: Title, type: nominal}, {field: Worldwide Gross, type: quantitative}, {field: Production Budget, type: quantitative}, {field: Release Year, type: quantitative}, {field: Content Rating, type: nominal}, {field: Running Time, type: quantitative}, {field: Genre, type: nominal}, {field: Creative Type, type: nominal}, {field: Rotten Tomatoes Rating, type: quantitative}, {field: IMDB Rating, type: quantitative}], primaryKey: Title}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'bar', 'tooltip': True}, 'encoding': {'y': {'field': 'Worldwide Gross', 'type': 'quantitative', 'aggregate': 'mean', 'axis': {'format': 's'}}, 'x': {'field': 'Content Rating', 'type': 'nominal', 'aggregate': None}, 'color': {'field': 'Genre', 'type': 'nominal', 'aggregate': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv', 'format': {'type': 'csv'}}}"
give me line charts of worldwide gross over year by major genres,Fully specified,movies,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv,"{fields: [{field: Title, type: nominal}, {field: Worldwide Gross, type: quantitative}, {field: Production Budget, type: quantitative}, {field: Release Year, type: quantitative}, {field: Content Rating, type: nominal}, {field: Running Time, type: quantitative}, {field: Genre, type: nominal}, {field: Creative Type, type: nominal}, {field: Rotten Tomatoes Rating, type: quantitative}, {field: IMDB Rating, type: quantitative}], primaryKey: Title}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'line', 'tooltip': True}, 'encoding': {'y': {'field': 'Worldwide Gross', 'type': 'quantitative', 'aggregate': 'mean', 'axis': {'format': 's'}}, 'color': {'field': 'Genre', 'type': 'nominal', 'aggregate': None}, 'x': {'field': 'Release Year', 'type': 'temporal', 'aggregate': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv', 'format': {'type': 'csv'}}}"
what's the production budget for movies in different years?,Under specified,movies,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv,"{fields: [{field: Title, type: nominal}, {field: Worldwide Gross, type: quantitative}, {field: Production Budget, type: quantitative}, {field: Release Year, type: quantitative}, {field: Content Rating, type: nominal}, {field: Running Time, type: quantitative}, {field: Genre, type: nominal}, {field: Creative Type, type: nominal}, {field: Rotten Tomatoes Rating, type: quantitative}, {field: IMDB Rating, type: quantitative}], primaryKey: Title}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'line', 'tooltip': True}, 'encoding': {'y': {'field': 'Production Budget', 'type': 'quantitative', 'aggregate': 'mean', 'axis': {'format': 's'}}, 'x': {'field': 'Release Year', 'type': 'temporal', 'aggregate': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv', 'format': {'type': 'csv'}}}"
histogram of running time,Fully specified,movies,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv,"{fields: [{field: Title, type: nominal}, {field: Worldwide Gross, type: quantitative}, {field: Production Budget, type: quantitative}, {field: Release Year, type: quantitative}, {field: Content Rating, type: nominal}, {field: Running Time, type: quantitative}, {field: Genre, type: nominal}, {field: Creative Type, type: nominal}, {field: Rotten Tomatoes Rating, type: quantitative}, {field: IMDB Rating, type: quantitative}], primaryKey: Title}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'bar', 'tooltip': True}, 'encoding': {'x': {'field': 'Running Time', 'type': 'quantitative', 'aggregate': None, 'bin': True, 'axis': {'format': 's'}}, 'y': {'field': 'Running Time', 'type': 'quantitative', 'aggregate': 'count', 'axis': {'format': 's'}}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/movies-w-year.csv', 'format': {'type': 'csv'}}}"
draw a scatterplot of sales vs profit where sales is on the x-axis and points are colored by region,Fully specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'point', 'tooltip': True}, 'encoding': {'x': {'field': 'Profit', 'type': 'quantitative', 'aggregate': None, 'axis': {'format': 's'}}, 'y': {'field': 'Sales', 'type': 'quantitative', 'aggregate': None, 'axis': {'format': 's'}}, 'color': {'field': 'Region', 'type': 'nominal', 'aggregate': None}, 'tooltip': {'field': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
draw a bar chart of count by sub-category,Fully specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'bar', 'tooltip': True}, 'encoding': {'x': {'field': 'Category', 'type': 'nominal', 'aggregate': None}, 'y': {'field': 'Category', 'type': 'nominal', 'aggregate': 'count'}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
"by ship mode, draw a bar chart of average profit by split by segment",Fully specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'bar', 'tooltip': True}, 'encoding': {'y': {'field': 'Profit', 'type': 'quantitative', 'aggregate': 'mean', 'axis': {'format': 's'}}, 'x': {'field': 'Segment', 'type': 'nominal', 'aggregate': None}, 'color': {'field': 'Ship Mode', 'type': 'nominal', 'aggregate': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
"make a stacked bar chart summing profit across region, where profit is colored by ship status",Fully specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'bar', 'tooltip': True}, 'encoding': {'y': {'field': 'Profit', 'type': 'quantitative', 'aggregate': 'mean', 'axis': {'format': 's'}}, 'x': {'field': 'Ship Status', 'type': 'nominal', 'aggregate': None}, 'color': {'field': 'Region', 'type': 'nominal', 'aggregate': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
"make a bar chart of avgerage profit by state, with state on x axis.",Fully specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'bar', 'tooltip': True}, 'encoding': {'y': {'field': 'Profit', 'type': 'quantitative', 'aggregate': 'mean', 'axis': {'format': 's'}}, 'x': {'field': 'State', 'type': 'nominal', 'aggregate': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
how much is the profit for sales for each,Under specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'point', 'tooltip': True}, 'encoding': {'x': {'field': 'Profit', 'type': 'quantitative', 'aggregate': None, 'axis': {'format': 's'}}, 'y': {'field': 'Sales', 'type': 'quantitative', 'aggregate': None, 'axis': {'format': 's'}}, 'tooltip': {'field': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
What is the average profit of different segments on the ship modes of transport,Under specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'bar', 'tooltip': True}, 'encoding': {'y': {'field': 'Profit', 'type': 'quantitative', 'aggregate': 'mean', 'axis': {'format': 's'}}, 'x': {'field': 'Segment', 'type': 'nominal', 'aggregate': None}, 'color': {'field': 'Ship Mode', 'type': 'nominal', 'aggregate': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
What is the average profit of each country,Under specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'bar', 'tooltip': True}, 'encoding': {'y': {'field': 'Profit', 'type': 'quantitative', 'aggregate': 'mean', 'axis': {'format': 's'}}, 'x': {'field': 'Country', 'type': 'nominal', 'aggregate': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
